"","word","freq"
"15665","bpd",27
"14850","comdex",27
"14737","yahoo",27
"14155","auton",27
"12916","paramilitari",27
"12855","courag",27
"12819","cocain",27
"11370","bouygu",27
"11191","sinobritish",27
"10116","bullion",27
"9041","arbitrag",27
"8789","wow",27
"8787","prodigi",27
"8743","hook",27
"8716","ingram",27
"8102","soccer",27
"8099","slid",27
"7407","fragment",27
"7192","swirl",27
"7144","fred",27
"6649","underperform",27
"6461","samestor",27
"6383","denni",27
"6167","noncor",27
"5932","coverag",27
"5884","memtec",27
"5794","buoyant",27
"5670","streamlin",27
"5655","stun",27
"5370","buddhist",27
"5199","intensifi",27
"5135","sister",27
"5133","plead",27
"4973","civilian",27
"4682","calm",27
"4640","indirect",27
"4549","boat",27
"4512","lazard",27
"4465","muscl",27
"4420","undervalu",27
"4384","vodafon",27
"4197","uncertain",27
"4069","appreci",27
"3872","moorfield",27
"3763","mccullough",27
"3753","clash",27
"3640","windfal",27
"3596","videotron",27
"3569","landmark",27
"2872","yesterday",27
"2695","child",27
"2493","upturn",27
"1875","twoyear",27
"1871","spi",27
"1780","bright",27
"1670","speaker",27
"1472","donald",27
"1371","claus",27
"1308","theme",27
"1211","ambassador",27
"1075","simon",27
"639","dealt",27
"428","uniqu",27
"374","middecemb",27
"201","leap",27
"20450","pru",26
"19239","hundt",26
"18496","rifkind",26
"18173","lysin",26
"17878","probeij",26
"17546","weiss",26
"17313","diller",26
"16875","gauz",26
"16595","pointcast",26
"14799","highend",26
"12137","reed",26
"11655","panmur",26
"10969","outbreak",26
"10863","csob",26
"10839","nazi",26
"10795","leftist",26
"10530","scientif",26
"10152","knock",26
"10107","teck",26
"9812","voisey",26
"9090","stockbrok",26
"8730","pentium",26
"8468","dell",26
"8421","montgomeri",26
"7914","midday",26
"7774","highway",26
"7588","caw",26
"7584","stearn",26
"7561","argentina",26
"7347","tandem",26
"7257","commission",26
"7097","servant",26
"7004","love",26
"6990","scotia",26
"6883","glass",26
"6878","upward",26
"6857","mitsubishi",26
"6830","cyclic",26
"6653","grab",26
"6504","bird",26
"6432","nyse",26
"6301","reorgan",26
"6221","palm",26
"5774","pitch",26
"5563","fraction",26
"5537","tin",26
"5509","storm",26
"5442","hamper",26
"5434","wealth",26
"5413","plastic",26
"5398","sprawl",26
"5189","dissent",26
"4803","grip",26
"4431","greatest",26
"4366","rationalis",26
"4339","grid",26
"4303","shuttl",26
"4184","wale",26
"4095","anthoni",26
"4056","tank",26
"3781","upbeat",26
"3534","mgam",26
"3511","complianc",26
"3472","threeweek",26
"3407","writeoff",26
"3165","remind",26
"3133","communism",26
"2936","machineri",26
"2894","perceiv",26
"2568","latter",26
"2268","championship",26
"2113","adequ",26
"2065","trail",26
"1982","topic",26
"1937","photograph",26
"1803","modernis",26
"1684","infring",26
"1600","elig",26
"1438","greenspan",26
"1212","circul",26
"1178","format",26
"694","repurchas",26
"669","kenneth",26
"627","cftc",26
"17392","butterworth",25
"16896","gagnoa",25
"16005","tat",25
"15568","productionshar",25
"14923","macromedia",25
"14752","anderson",25
"14615","mmx",25
"14238","mcneali",25
"13881","rico",25
"13855","oneil",25
"13485","terrestri",25
"13213","acpc",25
"12780","entergi",25
"12603","rhonepoulenc",25
"11677","horlick",25
"11589","penetr",25
"11216","lau",25
"10564","pei",25
"9804","ore",25
"9747","canal",25
"9517","guangzhou",25
"9108","manila",25
"7813","linger",25
"7802","gerald",25
"7770","deploy",25
"7745","quantiti",25
"7093","picket",25
"7025","flew",25
"6662","wild",25
"6628","safe",25
"6559","doubledigit",25
"6210","nova",25
"6191","bangkok",25
"5876","depositari",25
"5458","angri",25
"5392","pump",25
"5378","himalayan",25
"5140","yorkbas",25
"5111","ruler",25
"5046","motherland",25
"4865","offenc",25
"4829","shore",25
"4821","poverti",25
"4563","display",25
"4494","provinci",25
"4409","kvaerner",25
"4128","tribun",25
"3937","predat",25
"3876","remaind",25
"3835","cope",25
"3748","unhappi",25
"3668","circl",25
"3621","entitl",25
"3425","pariti",25
"3254","somewher",25
"2855","tripl",25
"2781","injuri",25
"2685","tournament",25
"2458","recess",25
"2446","manipul",25
"2090","guidanc",25
"1981","tighter",25
"1598","criteria",25
"1468","belong",25
"1288","motiv",25
"1259","editor",25
"1133","mere",25
"919","incorpor",25
"896","decod",25
"747","burden",25
"530","imagin",25
"456","minim",25
"243","reliabl",25
"192","ident",25
"19263","distil",24
"17545","nash",24
"16986","bensdorp",24
"15992","maillot",24
"15117","zeller",24
"14962","synopsi",24
"14860","grove",24
"12347","powder",24
"11711","forsyth",24
"11467","syndic",24
"11021","kilo",24
"10791","guatemala",24
"10223","backward",24
"9883","liquor",24
"9764","breakeven",24
"9659","dai",24
"9037","murphi",24
"8773","kodak",24
"8041","oneoff",24
"7921","toll",24
"7826","gmc",24
"7765","carlo",24
"7752","levi",24
"7581","reynold",24
"6987","palmer",24
"6832","eagl",24
"6616","translat",24
"6546","shopper",24
"6478","kansa",24
"6396","automobil",24
"6389","gem",24
"6303","stall",24
"6003","marshal",24
"5929","bhps",24
"5889","receipt",24
"5650","petrochem",24
"5569","medicin",24
"5483","forrest",24
"5387","nonviol",24
"5373","cliqu",24
"5365","adapt",24
"5257","studentl",24
"5220","tension",24
"5107","prosper",24
"5000","smuggl",24
"4990","pla",24
"4909","kazakhstan",24
"4844","collabor",24
"4673","zedong",24
"4615","toni",24
"4603","shoe",24
"4580","marin",24
"4542","upsid",24
"4511","helm",24
"4344","hsbc",24
"4340","guardian",24
"4229","extern",24
"3834","clout",24
"3650","ambit",24
"3411","shi",24
"3346","oda",24
"3249","mali",24
"3156","outright",24
"3061","downward",24
"2547","bold",24
"2515","heavyweight",24
"2111","urgent",24
"1797","ken",24
"1677","classifi",24
"1663","reelect",24
"1653","leach",24
"1429","discourag",24
"1411","thompson",24
"883","automat",24
"606","withdrew",24
"21427","luckey",23
"20725","sinochem",23
"18352","pepsico",23
"17729","sinopec",23
"16246","elf",23
"15219","capq",23
"14348","alsthom",23
"14175","thrifti",23
"13611","emi",23
"12921","antidrug",23
"11715","librari",23
"11495","tesco",23
"11014","citric",23
"10544","dam",23
"8944","shelv",23
"8831","overcom",23
"8737","tech",23
"8331","sfo",23
"8162","superstor",23
"8132","alert",23
"8071","chancellor",23
"7848","wisconsin",23
"7816","willing",23
"7423","chunk",23
"7240","slice",23
"6693","generous",23
"6469","radar",23
"6460","ryan",23
"6321","buyout",23
"6209","leighton",23
"6203","wholesal",23
"6186","unprofit",23
"5997","bas",23
"5952","rein",23
"5898","kingdom",23
"5879","gelman",23
"5816","anz",23
"5598","cathol",23
"5595","younger",23
"5386","nobel",23
"5347","swept",23
"5309","unleash",23
"5301","revolutionari",23
"5263","commut",23
"5096","caribbean",23
"4977","daughter",23
"4793","communiqu",23
"4752","ideal",23
"4552","breed",23
"4461","hunt",23
"4429","fastest",23
"4387","wick",23
"4055","suburban",23
"4038","oliv",23
"3996","bush",23
"3940","vagu",23
"3798","odd",23
"3693","mirror",23
"3666","casualti",23
"3641","certif",23
"3626","ftse",23
"3606","fibr",23
"3586","societ",23
"3550","temporarili",23
"3549","suspens",23
"3545","sack",23
"3397","outpac",23
"3371","twothird",23
"3324","talent",23
"3257","arent",23
"3250","mild",23
"3139","dump",23
"3119","swedish",23
"2953","compel",23
"2922","ninemonth",23
"2880","fare",23
"2795","dent",23
"2567","knew",23
"2470","sixth",23
"2421","firmer",23
"2330","multibillion",23
"2320","manchest",23
"2166","youv",23
"2083","virginia",23
"2051","motion",23
"1951","vabas",23
"1628","zero",23
"1360","unfair",23
"1310","unauthoris",23
"737","advisor",23
"647","exempt",23
"338","domain",23
"29","cyberspac",23
"9","artist",23
"21464","hoffa",22
"20835","cooley",22
"18814","cgip",22
"16025","jupp",22
"16017","alain",22
"15259","cniec",22
"14397","butcher",22
"14217","amoco",22
"13940","baxter",22
"13447","transatlant",22
"13383","flower",22
"12180","gilbert",22
"11586","woolwich",22
"11580","applegarth",22
"11451","trent",22
"11321","gulf",22
"11178","kai",22
"10780","citic",22
"10524","orbit",22
"10334","cream",22
"10277","xizh",22
"10170","hushovd",22
"10018","apec",22
"9766","chocol",22
"9360","cumul",22
"9240","steadili",22
"8771","iomega",22
"8675","cisco",22
"8582","map",22
"8563","proposit",22
"8562","phil",22
"8472","gateway",22
"8433","sequenti",22
"8324","highspe",22
"8005","ripe",22
"7764","buick",22
"7521","sampl",22
"7512","oak",22
"7493","flock",22
"7479","batter",22
"7450","rite",22
"7398","applaud",22
"7373","smart",22
"7365","handheld",22
"7220","spearhead",22
"7162","legaci",22
"7138","polar",22
"6966","caller",22
"6854","arthur",22
"6846","revamp",22
"6762","clearanc",22
"6675","somebodi",22
"6585","wrap",22
"6433","painewebb",22
"6417","walmart",22
"6378","archer",22
"6366","barri",22
"6319","twain",22
"6270","illbas",22
"6228","decent",22
"6040","stimul",22
"5700","ineffici",22
"5481","flurri",22
"5399","stir",22
"5395","restiv",22
"5311","youth",22
"5088","warm",22
"5085","stumbl",22
"4980","harbour",22
"4961","threeday",22
"4707","ministeri",22
"4696","guofang",22
"4674","aboard",22
"4400","spotlight",22
"4326","colour",22
"4320","bumper",22
"4260","honour",22
"4215","writedown",22
"4178","thame",22
"4172","saudi",22
"4105","escap",22
"4084","nav",22
"4005","disciplin",22
"3962","regret",22
"3913","keswick",22
"3818","embark",22
"3697","necessarili",22
"3675","embrac",22
"3552","underway",22
"3412","sidelin",22
"3336","clock",22
"3326","tout",22
"2888","kocarnik",22
"2814","halv",22
"2580","raid",22
"2454","pricefix",22
"2341","petr",22
"2007","relev",22
"1814","subcommitte",22
"1766","steer",22
"1705","judici",22
"1557","pocket",22
"1517","phillip",22
"1274","hole",22
"1112","eric",22
"1046","gore",22
"849","humphrey",22
"828","colleg",22
"668","jurisdict",22
"339","don",22
"21110","unig",21
"18191","calper",21
"18133","greenberg",21
"18010","ebber",21
"17416","burger",21
"17170","unilev",21
"16080","blanc",21
"15385","vvnd",21
"15020","meisel",21
"14948","wong",21
"14316","bellsouth",21
"14294","alumina",21
"14154","alamo",21
"14021","cbot",21
"13967","minnesota",21
"13812","icahn",21
"13583","vallanc",21
"12630","asda",21
"11962","greet",21
"11505","stevenson",21
"11465","morton",21
"11183","tak",21
"10917","dlouhi",21
"10844","sudeten",21
"10396","fledgl",21
"10057","porgera",21
"9817","leverag",21
"9578","pudong",21
"9005","enthusiasm",21
"7943","fulfil",21
"7822","uncompetit",21
"7700","memorandum",21
"7598","lordstown",21
"7481","bottl",21
"7396","amr",21
"7341","mandat",21
"7286","southwest",21
"7188","placement",21
"7145","intraday",21
"7068","royalti",21
"6989","peg",21
"6983","cohen",21
"6916","wallac",21
"6848","taurus",21
"6403","suitor",21
"6379","basebal",21
"6296","master",21
"6295","louisbas",21
"6286","erickson",21
"6257","midwest",21
"6253","grower",21
"6168","nonexecut",21
"6022","conveni",21
"5809","viabl",21
"5559","breakthrough",21
"5513","wrangl",21
"5512","warship",21
"5490","iraqi",21
"5384","monasteri",21
"5319","compound",21
"5059","chi",21
"5033","uniform",21
"5011","ethic",21
"4883","mental",21
"4781","tast",21
"4745","elit",21
"4671","unilater",21
"4501","visibl",21
"4190","merit",21
"4152","hectar",21
"3923","downgrad",21
"3801","pool",21
"3607","opt",21
"3523","frozen",21
"3386","aftertax",21
"3246","forese",21
"2574","norman",21
"2253","anybodi",21
"2157","seal",21
"2151","occas",21
"1720","tim",21
"1649","jersey",21
"1593","art",21
"1343","mistak",21
"1208","zone",21
"1168","deliber",21
"463","alcohol",21
"329","coordin",21
"21138","pillsburi",20
"20918","edmark",20
"20091","imf",20
"18806","snecma",20
"18563","leung",20
"18336","oneok",20
"17300","ebitda",20
"15194","soymeal",20
"14398","holyman",20
"14233","woodsid",20
"14040","roundup",20
"13644","hhc",20
"13533","lonrho",20
"13531","itt",20
"13423","payperview",20
"12922","cali",20
"12823","ecopetrol",20
"12495","lilli",20
"12470","envirom",20
"12290","coat",20
"12239","biotechnolog",20
"11713","holloway",20
"11217","transpacif",20
"11002","postcommunist",20
"10358","cement",20
"10276","xiaobo",20
"10016","walsh",20
"9486","epic",20
"9356","hurri",20
"9353","plcs",20
"9214","hardest",20
"9157","osaka",20
"9027","performa",20
"8835","unifi",20
"8604","gerstner",20
"8476","liabl",20
"8444","differenti",20
"8399","immun",20
"8176","parallel",20
"8166","violent",20
"8137","bypass",20
"8007","secondbiggest",20
"7907","morain",20
"7792","spill",20
"7738","carl",20
"7679","shoulder",20
"7395","ambul",20
"7375","beatti",20
"7261","doug",20
"7255","cfl",20
"7232","superior",20
"7224","vigor",20
"7149","scotiamcleod",20
"7146","ketchen",20
"7028","incred",20
"7024","elder",20
"7013","tune",20
"6992","torontodominion",20
"6447","decreas",20
"6342","iii",20
"6294","jeff",20
"6166","nestl",20
"6093","fletcher",20
"5999","geneva",20
"5928","tomlinson",20
"5917","overhead",20
"5905","wherea",20
"5825","nab",20
"5519","cell",20
"5496","navi",20
"5466","academi",20
"5296","orient",20
"5168","suicid",20
"5157","mayor",20
"5128","imprison",20
"5116","wealthi",20
"5090","admiss",20
"4997","shadow",20
"4898","default",20
"4744","earliest",20
"4334","dti",20
"4173","sex",20
"4165","princ",20
"4140","charact",20
"4078","hamburg",20
"3941","armstrong",20
"3907","constant",20
"3904","judgment",20
"3592","turnbul",20
"3587","strauss",20
"3560","cablemedia",20
"3488","herm",20
"3389","depreci",20
"3361","clinch",20
"3241","woe",20
"3172","theori",20
"2942","surpass",20
"2938","patria",20
"2917","gomez",20
"2753","propel",20
"2716","prinosil",20
"2606","drove",20
"2499","warsaw",20
"2474","spt",20
"2401","bratislava",20
"2396","aug",20
"2136","eros",20
"1969","highlevel",20
"1832","disagr",20
"1629","abolish",20
"1530","contenti",20
"1169","dictat",20
"1123","injunct",20
"1055","intellig",20
"1047","greg",20
"309","assign",20
"244","rememb",20
"19216","markey",19
"18473","anson",19
"18198","staley",19
"17942","echostar",19
"17493","huizenga",19
"16596","seattl",19
"16345","kunkel",19
"15995","nouvell",19
"15483","bratsk",19
"14287","melbournebas",19
"14130","nextlevel",19
"14001","cdrom",19
"13240","bloodi",19
"12923","ernesto",19
"12743","campbel",19
"11535","secondhand",19
"11259","hactl",19
"11078","maiz",19
"10398","redund",19
"10333","cook",19
"10131","precious",19
"9745","beauti",19
"9309","soni",19
"9123","yearearli",19
"9039","stiff",19
"8800","motorola",19
"8751","fiber",19
"8741","chart",19
"8659","garrison",19
"8636","dataquest",19
"8505","emphasi",19
"8429","hambrecht",19
"8304","wellcom",19
"8257","eurostar",19
"8118","episod",19
"7829","oshawa",19
"7697","lear",19
"7499","hardi",19
"7487","dark",19
"7228","gundi",19
"7176","rbc",19
"7152","tses",19
"7076","brace",19
"7071","analys",19
"6727","snow",19
"6579","shorter",19
"6509","chicagobas",19
"6479","prudent",19
"6250","dain",19
"6247","bosworth",19
"6160","genuin",19
"6157","dunlop",19
"5786","reaffirm",19
"5759","cnn",19
"5755","allnew",19
"5667","rear",19
"5654","seoul",19
"5581","fade",19
"5558","bankrupt",19
"5400","templ",19
"5397","separatist",19
"5388","nun",19
"5237","tag",19
"4930","attach",19
"4797","desper",19
"4740","crusad",19
"4725","slam",19
"4618","visitor",19
"4424","bite",19
"4355","orang",19
"4353","mutuallyown",19
"4160","occupi",19
"4116","mari",19
"4044","pile",19
"4042","penni",19
"3890","defer",19
"3771","approxim",19
"3767","prototyp",19
"3608","optic",19
"3563","duplic",19
"3532","keith",19
"3513","deem",19
"3340","enthusiast",19
"3259","belt",19
"3174","unknown",19
"2931","digest",19
"2923","prevail",19
"2597","bluechip",19
"2572","nigel",19
"2442","ljubljana",19
"2409","cheer",19
"2404","budapest",19
"2375","striker",19
"2358","rio",19
"2300","jiri",19
"2139","fashion",19
"2122","burnham",19
"2028","cochairman",19
"1948","switzerland",19
"1843","path",19
"1793","gun",19
"1761","secondari",19
"1691","scientist",19
"1516","overthecount",19
"1463","accomplish",19
"1388","larri",19
"1385","invad",19
"1379","gift",19
"1372","comprehens",19
"1367","bruce",19
"1336","heighten",19
"1070","safeguard",19
"843","graduat",19
"840","fluctuat",19
"664","interpret",19
"660","howard",19
"468","arlen",19
"21334","leuliett",18
"21099","abf",18
"19028","conrailcsx",18
"18785","stealth",18
"18497","sar",18
"18211","ebel",18
"18178","syrup",18
"17450","heinz",18
"17331","dth",18
"16949","humid",18
"16739","bomber",18
"16226","glotin",18
"15225","pathogen",18
"15112","barron",18
"14750","cupertino",18
"14471","maid",18
"14241","msn",18
"13722","caspian",18
"13540","staki",18
"12789","megawatt",18
"12698","lyonnais",18
"12657","severn",18
"12309","smithklin",18
"11588","mathewson",18
"11347","amsterdam",18
"11328","dhl",18
"11314","tonnag",18
"10749","withdrawn",18
"10501","repli",18
"10201","casa",18
"9888","sexual",18
"9777","peugeot",18
"9150","jolt",18
"8901","quist",18
"8896","microcom",18
"8820","creativ",18
"8758","lucent",18
"8663","netcom",18
"8500","spite",18
"8448","idc",18
"8360","unfortun",18
"8142","earth",18
"8046","von",18
"7819","ind",18
"7777","lap",18
"7629","mcghee",18
"7600","midsiz",18
"7417","airwav",18
"7378","cbc",18
"7210","headlin",18
"7199","height",18
"7185","lakshman",18
"7084","frustrat",18
"7030","kemp",18
"6922","moodi",18
"6821","peso",18
"6816","yukon",18
"6602","penney",18
"6511","coupon",18
"6483","secondquart",18
"6477","headach",18
"6458","piper",18
"6385","downtown",18
"6329","realiz",18
"6281","alaska",18
"6161","graham",18
"6156","dairi",18
"5911","autom",18
"5904","wasnt",18
"5804","ltds",18
"5789","dual",18
"5389","outnumb",18
"5364","abort",18
"5299","poison",18
"5136","slim",18
"4856","harass",18
"4801","facto",18
"4668","tang",18
"4597","sail",18
"4590","owe",18
"4455","deserv",18
"4442","stuart",18
"4375","tate",18
"4321","cashrich",18
"4262","loyal",18
"4129","tuckey",18
"3964","sfc",18
"3919","regent",18
"3762","lovel",18
"3724","baltimor",18
"3721","westminst",18
"3678","fold",18
"3670","crossbord",18
"3645","nomine",18
"3289","leg",18
"3247","immin",18
"3210","threeparti",18
"3111","plummet",18
"3067","insuffici",18
"3057","bearish",18
"3030","interven",18
"2963","logist",18
"2787","seventh",18
"2770","absenc",18
"2769","wrist",18
"2578","proven",18
"2479","steam",18
"2450","percept",18
"2448","pct",18
"2190","delight",18
"2184","upcom",18
"2175","instabl",18
"1708","midst",18
"1662","passag",18
"1364","avenu",18
"1166","characteris",18
"990","evolv",18
"600","taxat",18
"571","prosecut",18
"21266","corbett",17
"21240","parc",17
"19089","kash",17
"18156","filippello",17
"17399","antitobacco",17
"16414","amcor",17
"16008","dasa",17
"15976","sncf",17
"15557","roubl",17
"15438","zheng",17
"15260","nonferr",17
"15251","ostrich",17
"15229","tck",17
"14967","diminish",17
"14088","hmos",17
"13776","guidant",17
"13458","georgia",17
"12964","prostitut",17
"12703","wessex",17
"12418","barn",17
"12395","watson",17
"12272","boc",17
"12149","medeva",17
"11585","waiv",17
"11441","mileston",17
"11204","lufthansa",17
"10758","gang",17
"10570","brittan",17
"10112","umar",17
"9838","helicopt",17
"9427","forget",17
"9426","expuls",17
"9067","hlac",17
"8667","proprietari",17
"8539","bundl",17
"8455","pizza",17
"8447","groceri",17
"8394","unnam",17
"8393","threemonth",17
"8385","divest",17
"8350","hatch",17
"8300","prescript",17
"8289","asthma",17
"8237","proof",17
"8190","marlboro",17
"8059","amec",17
"8006","scenario",17
"7964","intact",17
"7861","batteri",17
"7843","fender",17
"7769","defect",17
"7627","escal",17
"7608","unaccept",17
"7585","volkswagen",17
"7271","moneylos",17
"7227","accumul",17
"7011","stiffer",17
"6985","disastr",17
"6765","debut",17
"6687","compil",17
"6657","roosevelt",17
"6648","reshap",17
"6610","shake",17
"6464","ulrich",17
"6454","jaffray",17
"6428","loser",17
"6397","classic",17
"6183","stride",17
"6075","wherev",17
"5979","joss",17
"5843","papua",17
"5624","complementari",17
"5515","anoint",17
"5505","sam",17
"5417","bribe",17
"5402","upris",17
"5369","bow",17
"5345","song",17
"5323","emot",17
"5308","turmoil",17
"5196","smash",17
"5087","veto",17
"5073","pakistan",17
"5016","inherit",17
"4669","tenghui",17
"4561","dedic",17
"4500","tower",17
"4450","cashflow",17
"4419","trafalgar",17
"4286","anglofrench",17
"4283","unpaid",17
"4208","mepc",17
"4123","sfa",17
"4113","leeson",17
"4111","insolv",17
"3975","robin",17
"3945","colin",17
"3944","bore",17
"3905","richmond",17
"3844","judgement",17
"3821","jon",17
"3810","unlock",17
"3717","swallow",17
"3382","robinson",17
"3281","hockey",17
"3265","canadien",17
"3245","drastic",17
"3205","obchodni",17
"3153","newlycr",17
"3142","impass",17
"3087","spiral",17
"3033","meantim",17
"2993","adam",17
"2885","jay",17
"2882","hover",17
"2806","briton",17
"2656","adrian",17
"2573","ninth",17
"2516","heel",17
"2372","squad",17
"2216","unsuccess",17
"2162","stuff",17
"1922","emphasis",17
"1891","impli",17
"1816","upset",17
"1776","subsidis",17
"1648","iowa",17
"1581","kevin",17
"1321","brook",17
"1170","disagre",17
"963","terrorist",17
"859","minus",17
"738","afterward",17
"726","venu",17
"724","uphold",17
"423","trademark",17
"422","toplevel",17
"321","com",17
"19978","filipina",16
"19107","csxs",16
"19088","karri",16
"18718","messier",16
"18391","holden",16
"17724","ethylen",16
"17421","wendi",16
"16688","crest",16
"16459","harvey",16
"16148","dassault",16
"15563","exxon",16
"15214","guangxi",16
"15099","morrison",16
"15086","schachter",16
"14573","nie",16
"13748","fda",16
"13625","donor",16
"13532","jarvi",16
"13497","jointventur",16
"12427","rollout",16
"11906","clinic",16
"11626","marketmak",16
"11488","speedi",16
"11438","yeung",16
"11400","zhuhai",16
"11360","shipper",16
"11254","flown",16
"11253","festiv",16
"11232","wet",16
"11141","wittig",16
"10216","swing",16
"10058","simplifi",16
"10051","wing",16
"10014","krueng",16
"10013","gasui",16
"9964","mixtur",16
"9959","colorado",16
"9913","fowler",16
"9801","labrador",16
"9746","butter",16
"9633","notif",16
"9330","reliev",16
"9328","foothold",16
"9159","sasajima",16
"9082","highcost",16
"8885","beach",16
"8884","alongsid",16
"8691","simultan",16
"8608","mandl",16
"8606","heir",16
"8565","retreat",16
"8521","numer",16
"8498","midrang",16
"8489","swell",16
"8458","savesmart",16
"8408","fend",16
"8362","branson",16
"8335","waterhous",16
"8250","swift",16
"8205","evacu",16
"7988","contempl",16
"7936","roof",16
"7906","linden",16
"7899","audio",16
"7845","hood",16
"7830","taho",16
"7812","licari",16
"7655","billionair",16
"7566","churn",16
"7418","amd",16
"7186","newslett",16
"7080","chao",16
"6920","doyl",16
"6885","softer",16
"6884","globe",16
"6859","specialti",16
"6822","van",16
"6800","rover",16
"6771","empti",16
"6697","lastminut",16
"6635","istock",16
"6455","lesli",16
"6436","stoneciph",16
"6406","compat",16
"6402","minneapolisbas",16
"5927","prospectus",16
"5845","bernard",16
"5837","guinea",16
"5770","kerri",16
"5532","reincarn",16
"5472","bestsel",16
"5414","renminbi",16
"5356","seminar",16
"5280","bless",16
"5213","kao",16
"5187","intervent",16
"5037","cow",16
"4982","husband",16
"4981","haul",16
"4975","culmin",16
"4954","recept",16
"4864","museum",16
"4860","kongbas",16
"4839","zhao",16
"4783","toler",16
"4758","moral",16
"4737","civilis",16
"4720","ryutaro",16
"4639","hostag",16
"4583","mediterranean",16
"4471","recruit",16
"4413","peer",16
"4346","ignit",16
"4266","revel",16
"4245","salt",16
"4020","instant",16
"4006","documentari",16
"3999","cattl",16
"3949","disciplinari",16
"3927","adjourn",16
"3891","destruct",16
"3870","flush",16
"3827","sizeabl",16
"3823","largescal",16
"3815","backbon",16
"3665","carv",16
"3659","boutiqu",16
"3627","gilchrist",16
"3479","birth",16
"3461","rampant",16
"3437","climat",16
"3433","autumn",16
"3236","sour",16
"3110","newsprint",16
"3012","adequaci",16
"2696","czechoslovakia",16
"2675","korda",16
"2665","eighth",16
"2536","rob",16
"2403","bucharest",16
"2328","miroslav",16
"2229","fastestgrow",16
"2207","plain",16
"2152","oversight",16
"2118","avert",16
"2029","conrad",16
"2027","caucus",16
"1931","mediat",16
"1545","interst",16
"1506","chair",16
"1384","inroad",16
"1294","plug",16
"1141","pit",16
"865","reinforc",16
"836","error",16
"703","similiar",16
"693","render",16
"254","signatur",16
"231","postal",16
"21035","inn",15
"20451","prus",15
"19790","cepa",15
"18842","pon",15
"18805","sep",15
"18477","fok",15
"17314","hsn",15
"16910","iaco",15
"16892","daloa",15
"16867","farmgat",15
"16784","northrop",15
"16695","nisbet",15
"16527","quinn",15
"16201","edf",15
"16112","rhone",15
"15463","shafranik",15
"15224","fungus",15
"14661","cie",15
"14652","prefix",15
"14625","inter",15
"14237","liken",15
"14213","soro",15
"14172","rentacar",15
"14162","hertz",15
"13932","siemen",15
"13885","cms",15
"13860","construccion",15
"13859","aeronautica",15
"13815","outboard",15
"13630","lotteri",15
"12983","baron",15
"12712","shaw",15
"12647","hyder",15
"12525","contamin",15
"12119","viktor",15
"12044","wari",15
"11767","ailment",15
"11692","lenient",15
"11647","divers",15
"11600","bcci",15
"11520","national",15
"11331","kok",15
"11128","golf",15
"10729","nato",15
"10389","carter",15
"10214","privileg",15
"10059","willson",15
"9970","sue",15
"9924","borg",15
"9658","coastal",15
"9617","tenant",15
"9466","imbal",15
"9186","hide",15
"9115","betterthanexpect",15
"9079","bureaucrat",15
"9028","powerbook",15
"8994","nbc",15
"8757","loom",15
"8753","goodtre",15
"8669","satisfactori",15
"8591","underpin",15
"8453","palo",15
"8425","afterhour",15
"8405","cheyenn",15
"8253","brink",15
"8230","takeoff",15
"8193","overh",15
"8027","showcas",15
"8011","watcher",15
"7984","reel",15
"7965","jen",15
"7945","handshak",15
"7933","gerri",15
"7924","disadvantag",15
"7918","hale",15
"7874","kennedi",15
"7839","understood",15
"7831","anxious",15
"7814","pessimist",15
"7735","ward",15
"7611","windsor",15
"7504","icewin",15
"7488","debi",15
"7419","balloon",15
"7408","hazard",15
"7167","seagram",15
"7072","anymor",15
"6897","download",15
"6852","valv",15
"6763","cubic",15
"6506","busiest",15
"6231","panic",15
"6213","utilis",15
"6197","perspect",15
"6111","crippl",15
"6085","sooner",15
"6031","context",15
"5987","tail",15
"5942","pti",15
"5906","widerang",15
"5868","malt",15
"5822","feasibl",15
"5793","adelaid",15
"5750","commonwealth",15
"5637","lash",15
"5599","church",15
"5463","subway",15
"5409","furnitur",15
"5243","besid",15
"5169","vicemayor",15
"5150","graft",15
"5144","comeback",15
"5129","innoc",15
"5127","imparti",15
"5105","oust",15
"5103","joke",15
"5071","lake",15
"4989","ping",15
"4893","bounc",15
"4818","politburo",15
"4692","dive",15
"4672","vicechairman",15
"4650","patienc",15
"4468","packet",15
"4456","fat",15
"4385","walker",15
"4356","overcapac",15
"4164","philipp",15
"4065","wash",15
"4030","mainstream",15
"4022","instruct",15
"4010","fish",15
"3976","sand",15
"3950","embarrass",15
"3933","forthcom",15
"3812","worsen",15
"3805","rid",15
"3737","neglig",15
"3580","refinanc",15
"3440","dwindl",15
"3256","tempt",15
"3237","supervisori",15
"3160","pleasant",15
"3127","boycot",15
"3058","burgeon",15
"2976","restrain",15
"2851","quest",15
"2825","whoever",15
"2544","smile",15
"2091","illinoi",15
"2031","curv",15
"1895","oecd",15
"1731","congest",15
"1700","dissolv",15
"1690","recogn",15
"1582","legitim",15
"1522","susan",15
"1520","restat",15
"1474","fastfood",15
"1414","turf",15
"1003","manner",15
"700","schneider",15
"359","heath",15
"191","hybrid",15
"21107","diversey",14
"20889","clayton",14
"20840","pcorder",14
"19306","contentbas",14
"19186","gleason",14
"18998","payless",14
"18405","munro",14
"18303","fbi",14
"17790","chinacontrol",14
"17482","nicotin",14
"17057","moslem",14
"16924","sifca",14
"16197","renault",14
